323092974            ÓÖ7090-0000         0100003Á/×                 ÇÀÙ.ÝÊÐÀÍÛ02ÏÐÎ×01171700100300318
123092974            11    031703830001500050000007910                                               
123092974            12    011703830000600100000015819                                               
123092974            12    021703830000600050000007415                                               
123092974            12    031703830000600100000017090                                               
123092974            12    041703830000600100000017090                                               
123092974            12    051703830000600050000007415                                               
123092974            13    011703830000300500000085450                                               
123092974            13    021702360000300600000085002                                               
123092974            13    031703830000300200000031638                                               
123092974            13    041703830000300400000068360                                               
123092974            14    011703830000300150000023729                                               
123092974            14    021703830000300200000034180                                               
123092974            14    031703120000300800000136720                                               
123092974            14    041703830000300100000015819                                               
123092974            14    051703830000300200000034180                                               
123092974            14    061702360000300600000085002                                               
123092974            14    071703830000300200000031638                                               
123092974            14    081701070000300400000068360                                               
123092974            15    011703820000600050000007910                                               
123092974            15    021703100000600200000034180                                               
123092974            15    031703820000600050000007910                                               
123092974            15    041703100000600150000025635                                               
123092974            15    051703820000600200000034180                                               
123092974            15    061703820000600100000017090                                               
123092974            16    011703820000600050000007910                                               
123092974            16    021703100000600300000051270                                               
123092974            16    031703820000600050000007910                                               
123092974            16    041703100000600150000025635                                               
123092974            16    051703820000600250000042725                                               
123092974            16    061703820000600100000017090                                               
123092974            17    011703820000600050000007910                                               
123092974            17    021703100000600300000051270                                               
123092974            17    031703820000600050000007910                                               
123092974            17    041703100000600150000025635                                               
123092974            17    051703820000600050000007910                                               
